day,contract_address,name,total_supply,total_stablecoin_supply
2025-09-17,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,59726894.49366767,317105678.4610648
2025-09-17,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1675078.7166825922,317105678.4610648
2025-09-17,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7609425.036493997,317105678.4610648
2025-09-17,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,18.01,317105678.4610648
2025-09-17,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,5856857.027788,317105678.4610648
2025-09-17,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,64156050.99214198,317105678.4610648
2025-09-16,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,6057216.734832,317105678.4610648
2025-09-16,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,63981618.14441698,317105678.4610648
2025-09-16,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,176655413.10206097,317105678.4610648
2025-09-16,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1205795.8419360006,317105678.4610648
2025-09-16,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,9755073.924684,317105678.4610648
2025-09-16,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2378291.7902773754,317105678.4610648
2025-09-16,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,18.01,317105678.4610648
2025-09-16,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7738942.012334997,317105678.4610648
2025-09-16,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1675080.9029216995,317105678.4610648
2025-09-16,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,62224996.51065962,317105678.4610648
2025-09-15,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1674307.0202823805,317105678.4610648
2025-09-15,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,62297656.40997706,317105678.4610648
2025-09-15,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-15,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7614058.381321996,317105678.4610648
2025-09-15,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1238092.9965250005,317105678.4610648
2025-09-15,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,2335668.4598870003,317105678.4610648
2025-09-15,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,65070153.04983198,317105678.4610648
2025-09-15,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2380113.5862659346,317105678.4610648
2025-09-15,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,9755073.924684,317105678.4610648
2025-09-15,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,166855954.77590597,317105678.4610648
2025-09-14,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,62223124.12504298,317105678.4610648
2025-09-14,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,11355173.924684,317105678.4610648
2025-09-14,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1429102.2533600004,317105678.4610648
2025-09-14,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,161431296.90990996,317105678.4610648
2025-09-14,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1674117.2265099783,317105678.4610648
2025-09-14,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,62364160.78898179,317105678.4610648
2025-09-14,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-14,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7517580.881168996,317105678.4610648
2025-09-14,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2381916.423492082,317105678.4610648
2025-09-14,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,10.509986,317105678.4610648
2025-09-13,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2376165.3549519586,317105678.4610648
2025-09-13,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,10.509986,317105678.4610648
2025-09-13,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,185635216.92148298,317105678.4610648
2025-09-13,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,60397625.255768985,317105678.4610648
2025-09-13,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,11355173.924684,317105678.4610648
2025-09-13,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1453146.9983130004,317105678.4610648
2025-09-13,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7601758.622051996,317105678.4610648
2025-09-13,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-13,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,62959226.52536084,317105678.4610648
2025-09-13,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1674049.6239678916,317105678.4610648
2025-09-12,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7690346.192691996,317105678.4610648
2025-09-12,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-12,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,63314601.88707935,317105678.4610648
2025-09-12,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1709590.4237843605,317105678.4610648
2025-09-12,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,60742589.277078986,317105678.4610648
2025-09-12,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2379087.02958256,317105678.4610648
2025-09-12,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,10.509986,317105678.4610648
2025-09-12,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1449508.0219970003,317105678.4610648
2025-09-12,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,183749742.12237298,317105678.4610648
2025-09-12,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,11355173.924684,317105678.4610648
2025-09-11,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.369996,317105678.4610648
2025-09-11,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,177445811.734498,317105678.4610648
2025-09-11,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,44986220.49047199,317105678.4610648
2025-09-11,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,11355173.924684,317105678.4610648
2025-09-11,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7774030.0019759955,317105678.4610648
2025-09-11,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-11,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,63967891.79211213,317105678.4610648
2025-09-11,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1627443.5325832881,317105678.4610648
2025-09-11,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1418001.7294480004,317105678.4610648
2025-09-11,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2602341.817111424,317105678.4610648
2025-09-10,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1426135.3823850004,317105678.4610648
2025-09-10,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2397384.7937784125,317105678.4610648
2025-09-10,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-10,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.359998,317105678.4610648
2025-09-10,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,174162843.729931,317105678.4610648
2025-09-10,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,43968291.95007199,317105678.4610648
2025-09-10,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1497902.019655527,317105678.4610648
2025-09-10,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64168557.81405556,317105678.4610648
2025-09-10,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-10,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8098542.663388995,317105678.4610648
2025-09-09,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-09,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8309397.542794995,317105678.4610648
2025-09-09,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1306445.8245431257,317105678.4610648
2025-09-09,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,63881969.00129802,317105678.4610648
2025-09-09,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.359998,317105678.4610648
2025-09-09,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1425147.7372430004,317105678.4610648
2025-09-09,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2360785.3728482956,317105678.4610648
2025-09-09,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,41975637.93642099,317105678.4610648
2025-09-09,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,209676870.018129,317105678.4610648
2025-09-09,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-08,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2351377.235215106,317105678.4610648
2025-09-08,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-08,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.359998,317105678.4610648
2025-09-08,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,192824836.49983898,317105678.4610648
2025-09-08,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1306396.9053480502,317105678.4610648
2025-09-08,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,63147616.99671985,317105678.4610648
2025-09-08,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-08,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8481624.046978995,317105678.4610648
2025-09-08,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,51733027.65199,317105678.4610648
2025-09-08,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1423516.8133130004,317105678.4610648
2025-09-07,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,56594583.939298,317105678.4610648
2025-09-07,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1999332.6618230005,317105678.4610648
2025-09-07,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,188860998.885141,317105678.4610648
2025-09-07,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2336363.7950580213,317105678.4610648
2025-09-07,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-07,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.3589980000000002,317105678.4610648
2025-09-07,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7967697.655718995,317105678.4610648
2025-09-07,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-07,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64927185.30147868,317105678.4610648
2025-09-07,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1313000.1115816315,317105678.4610648
2025-09-06,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64956959.627968974,317105678.4610648
2025-09-06,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1311559.9138671511,317105678.4610648
2025-09-06,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7946396.867854996,317105678.4610648
2025-09-06,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-06,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2331859.725624834,317105678.4610648
2025-09-06,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,56732680.887306996,317105678.4610648
2025-09-06,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2029303.2459410005,317105678.4610648
2025-09-06,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.3589980000000002,317105678.4610648
2025-09-06,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-06,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,188000966.918483,317105678.4610648
2025-09-05,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2036474.8313900004,317105678.4610648
2025-09-05,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,187886985.189538,317105678.4610648
2025-09-05,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2324619.900216907,317105678.4610648
2025-09-05,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-05,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,7960295.163666995,317105678.4610648
2025-09-05,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-05,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,65084584.71199696,317105678.4610648
2025-09-05,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1265677.3653099502,317105678.4610648
2025-09-05,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.359998,317105678.4610648
2025-09-05,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,55452995.161887996,317105678.4610648
2025-09-04,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.359998,317105678.4610648
2025-09-04,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,48320220.64604399,317105678.4610648
2025-09-04,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-04,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1611083.5571380004,317105678.4610648
2025-09-04,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,183914371.669065,317105678.4610648
2025-09-04,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2309420.5793013154,317105678.4610648
2025-09-04,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1269763.4537936752,317105678.4610648
2025-09-04,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64859318.7862401,317105678.4610648
2025-09-04,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-04,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8807871.572521996,317105678.4610648
2025-09-03,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-03,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9255599.837884996,317105678.4610648
2025-09-03,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1271717.1660180797,317105678.4610648
2025-09-03,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64755879.7623201,317105678.4610648
2025-09-03,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1572014.8363090004,317105678.4610648
2025-09-03,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.35,317105678.4610648
2025-09-03,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,51388785.82916299,317105678.4610648
2025-09-03,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2350293.2223597188,317105678.4610648
2025-09-03,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,183047706.612996,317105678.4610648
2025-09-03,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-02,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,51782425.11790399,317105678.4610648
2025-09-02,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-02,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1581992.3320850004,317105678.4610648
2025-09-02,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,177939133.99622402,317105678.4610648
2025-09-02,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1267696.6640658125,317105678.4610648
2025-09-02,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64391463.9842768,317105678.4610648
2025-09-02,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-09-02,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9174001.480503997,317105678.4610648
2025-09-02,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2429470.123581944,317105678.4610648
2025-09-02,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.35,317105678.4610648
2025-09-01,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2430064.8938660426,317105678.4610648
2025-09-01,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.35,317105678.4610648
2025-09-01,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,13055174.924684,317105678.4610648
2025-09-01,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,51752358.83097299,317105678.4610648
2025-09-01,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,176801679.17183402,317105678.4610648
2025-09-01,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1622603.6057110003,317105678.4610648
2025-09-01,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64234617.70613667,317105678.4610648
2025-09-01,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1292056.45621333,317105678.4610648
2025-09-01,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9464907.374487996,317105678.4610648
2025-09-01,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-31,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9521955.714473996,317105678.4610648
2025-08-31,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-31,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64769363.13687022,317105678.4610648
2025-08-31,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1279268.6715333161,317105678.4610648
2025-08-31,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,51816134.77809199,317105678.4610648
2025-08-31,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2473245.40022125,317105678.4610648
2025-08-31,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.35,317105678.4610648
2025-08-31,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1619078.3177010003,317105678.4610648
2025-08-31,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,178150696.08295503,317105678.4610648
2025-08-31,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12955175.952706,317105678.4610648
2025-08-30,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.35,317105678.4610648
2025-08-30,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,177872927.23465204,317105678.4610648
2025-08-30,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,51504410.65525499,317105678.4610648
2025-08-30,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12904962.016036,317105678.4610648
2025-08-30,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,9852025.517794997,317105678.4610648
2025-08-30,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-30,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64646537.04871231,317105678.4610648
2025-08-30,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1289177.9256449246,317105678.4610648
2025-08-30,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1611529.4426400003,317105678.4610648
2025-08-30,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2477058.2269596113,317105678.4610648
2025-08-29,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,2001986.8319100002,317105678.4610648
2025-08-29,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2471691.5552441482,317105678.4610648
2025-08-29,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,173057684.16452104,317105678.4610648
2025-08-29,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.35,317105678.4610648
2025-08-29,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12305048.016036,317105678.4610648
2025-08-29,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,50522412.31505299,317105678.4610648
2025-08-29,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-29,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,10199657.940671997,317105678.4610648
2025-08-29,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1246167.706402937,317105678.4610648
2025-08-29,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,64706016.24997866,317105678.4610648
2025-08-28,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-28,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,10727136.978060998,317105678.4610648
2025-08-28,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1259109.1615963122,317105678.4610648
2025-08-28,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,68997071.2209276,317105678.4610648
2025-08-28,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.35,317105678.4610648
2025-08-28,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1618836.7634200002,317105678.4610648
2025-08-28,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2623381.1868873034,317105678.4610648
2025-08-28,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,49195469.13416,317105678.4610648
2025-08-28,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,171093537.26327702,317105678.4610648
2025-08-28,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12305048.016036,317105678.4610648
2025-08-27,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2384192.2248023553,317105678.4610648
2025-08-27,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,158161532.30118403,317105678.4610648
2025-08-27,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.33,317105678.4610648
2025-08-27,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12305048.016036,317105678.4610648
2025-08-27,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-27,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,12018307.532174997,317105678.4610648
2025-08-27,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1706376.9693624699,317105678.4610648
2025-08-27,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,69002753.08184738,317105678.4610648
2025-08-27,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,49193860.979713,317105678.4610648
2025-08-27,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1546399.9019210003,317105678.4610648
2025-08-26,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,47300270.327705,317105678.4610648
2025-08-26,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1161769.0284000004,317105678.4610648
2025-08-26,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12305048.016036,317105678.4610648
2025-08-26,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2355776.949841025,317105678.4610648
2025-08-26,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,150476234.11926204,317105678.4610648
2025-08-26,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,1.31,317105678.4610648
2025-08-26,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,68485797.49096547,317105678.4610648
2025-08-26,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1745564.8431819049,317105678.4610648
2025-08-26,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8115334.696136998,317105678.4610648
2025-08-26,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-25,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,USDe,8646438.011912998,317105678.4610648
2025-08-25,0x111111a1a0667d36bd57c0a9f569b98057111111,USDH,0,317105678.4610648
2025-08-25,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,68249430.62841566,317105678.4610648
2025-08-25,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1739762.547401528,317105678.4610648
2025-08-25,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2358361.7638587123,317105678.4610648
2025-08-25,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,thBILL,44804318.850513004,317105678.4610648
2025-08-25,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1395403.4050860004,317105678.4610648
2025-08-25,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,0.31,317105678.4610648
2025-08-25,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,142392812.58837003,317105678.4610648
2025-08-25,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,12305048.016036,317105678.4610648
2025-08-24,0x0ad339d66bf4aed5ce31c64bc37b3244b6394a77,USR,1388170.9973430005,317105678.4610648
2025-08-24,0xb50a96253abdf803d85efcdce07ad8becbc52bd5,USDHL,10805372.366649,317105678.4610648
2025-08-24,0xca79db4b49f608ef54a5cb813fbed3a6387bc645,USDXL,2359904.7426426862,317105678.4610648
2025-08-24,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USD₮0,165799021.22769803,317105678.4610648
2025-08-24,0x02c6a2fa58cc01a18b8d9e00ea48d65e4df26c70,feUSD,68458498.20122252,317105678.4610648
2025-08-24,0x8ff0dd9f9c40a0d76ef1bcfaf5f98c1610c74bd8,USH,1796337.4786162286,317105678.4610648
